cust_id-1,CUS_SEX_ID,CUS_STATE,CUS_RU_SINCE_DT,pais
172682,N,SÃO PAULO,2019-07-31 07:00:34,BRASIL
128680,N,N/A,2018-01-31 08:37:18,N/A
43043,N,SÃO PAULO,2013-08-22 15:43:58,BRASIL
253898,M,SÃO PAULO,2021-09-11 12:12:09,BRASIL
194643,N,PIAUÍ,2020-03-21 14:06:42,BRASIL
134852,N,ACRE,2018-04-17 10:06:46,BRASIL
23737,N,ALAGOAS,2011-05-18 09:05:13,BRASIL
190186,M,N/A,2020-01-31 02:31:26,N/A
261121,N,PARANÁ,2021-12-01 20:00:40,BRASIL
245793,N,N/A,2021-06-09 08:56:50,N/A
53025,N,ESPÍRITO SANTO,2014-07-26 20:17:51,BRASIL
116869,N,N/A,2017-09-11 11:38:20,N/A
254286,N,CEARÁ,2021-09-16 11:27:39,BRASIL
210240,M,OREGON,2020-07-08 17:19:55,OTRO
224454,N,N/A,2020-11-02 09:48:45,N/A
179354,N,N/A,2019-10-10 12:38:56,N/A
210765,N,N/A,2020-07-10 08:14:39,N/A
110204,N,SÃO PAULO,2017-06-18 18:46:38,BRASIL
53959,N,AMAZONAS,2014-08-19 16:37:43,BRASIL
38901,N,RIO GRANDE DO SUL,2013-03-22 09:19:08,BRASIL
35347,N,PERNAMBUCO,2012-10-28 08:24:34,BRASIL
88336,N,N/A,2016-07-14 14:11:16,N/A
217373,N,N/A,2020-08-22 18:36:58,N/A
217524,N,MINAS GERAIS,2020-08-24 12:42:54,BRASIL
117207,N,PIAUÍ,2017-09-15 09:24:12,BRASIL
17065,N,SÃO PAULO,2010-01-30 12:56:52,BRASIL
73072,N,N/A,2015-10-28 14:54:14,N/A
231141,N,N/A,2021-01-12 09:23:53,N/A
207362,N,N/A,2020-07-02 06:38:49,N/A
46231,N,DISTRITO FEDERAL,2013-12-12 06:48:21,BRASIL
236291,F,N/A,2021-03-06 15:10:31,N/A
15291,N,RIO DE JANEIRO,2009-09-01 10:27:51,BRASIL
103004,N,N/A,2017-03-08 22:57:28,N/A
32127,N,SÃO PAULO,2012-06-23 15:39:38,BRASIL
117722,N,N/A,2017-09-22 06:02:47,N/A
23568,N,MINAS GERAIS,2011-05-08 18:23:31,BRASIL
144310,M,N/A,2018-08-17 11:12:15,N/A
65988,N,N/A,2015-06-04 15:44:25,N/A
182149,N,N/A,2019-11-10 21:32:42,N/A
102163,N,RIO DE JANEIRO,2017-02-21 16:43:59,BRASIL
81897,N,N/A,2016-04-03 19:16:29,N/A
246316,N,N/A,2021-06-14 22:44:49,N/A
179774,M,CEARÁ,2019-10-15 18:01:47,BRASIL
235765,N,N/A,2021-03-01 12:04:29,N/A
96644,N,SÃO PAULO,2016-11-23 13:15:01,BRASIL
61006,N,N/A,2015-02-09 19:37:17,N/A
225919,N,N/A,2020-11-17 17:51:07,N/A
111201,N,SANTA CATARINA,2017-07-01 21:55:09,BRASIL
243912,N,N/A,2021-05-19 21:55:45,N/A
24244,N,MINAS GERAIS,2011-06-15 21:00:55,BRASIL
6868,N,RIO DE JANEIRO,2007-01-22 10:12:17,BRASIL
254481,N,N/A,2021-09-18 20:28:14,N/A
81426,N,RIO DE JANEIRO,2016-03-26 19:39:15,BRASIL
102659,N,N/A,2017-03-03 14:07:38,N/A
43989,N,MATO GROSSO,2013-09-25 09:08:11,BRASIL
239320,N,ESPÍRITO SANTO,2021-04-05 02:50:53,BRASIL
207696,N,SÃO PAULO,2020-07-02 21:49:25,BRASIL
134555,N,N/A,2018-04-13 10:54:43,N/A
236458,N,N/A,2021-03-08 12:15:48,N/A
186773,N,MINAS GERAIS,2019-12-23 07:53:00,BRASIL
110700,N,MINAS GERAIS,2017-06-25 16:33:37,BRASIL
143106,M,N/A,2018-08-03 14:19:33,N/A
153062,M,N/A,2018-12-05 08:08:34,N/A
124945,N,SÃO PAULO,2017-12-16 23:39:44,BRASIL
120380,N,N/A,2017-10-25 20:07:25,N/A
210614,N,N/A,2020-07-09 17:02:39,N/A
14912,N,SÃO PAULO,2009-07-31 19:56:22,BRASIL
1632,M,RIO DE JANEIRO,2004-03-09 13:01:00,BRASIL
125621,N,N/A,2017-12-27 11:22:54,N/A
158256,M,PERNAMBUCO,2019-02-08 18:39:50,BRASIL
81229,N,N/A,2016-03-23 11:22:49,N/A
235790,N,N/A,2021-03-01 14:19:21,N/A
61687,N,MINAS GERAIS,2015-02-27 04:44:09,BRASIL
135970,M,N/A,2018-05-01 13:56:50,N/A
217167,N,N/A,2020-08-20 19:59:12,N/A
83039,N,N/A,2016-04-22 08:43:26,N/A
261982,N,N/A,2021-12-12 15:22:22,N/A
97056,N,N/A,2016-11-28 11:37:38,N/A
53870,N,RIO DE JANEIRO,2014-08-17 18:05:56,BRASIL
83707,N,N/A,2016-05-02 11:52:09,N/A
43900,N,N/A,2013-09-21 21:42:05,N/A
83213,N,N/A,2016-04-25 08:16:54,N/A
198811,N,N/A,2020-05-04 18:06:10,N/A
224971,N,RIO DE JANEIRO,2020-11-07 04:46:38,BRASIL
150367,N,N/A,2018-11-02 22:38:17,N/A
209938,N,N/A,2020-07-07 19:51:21,N/A
73350,N,MINAS GERAIS,2015-11-03 13:52:34,BRASIL
24550,N,GOIÁS,2011-07-01 18:01:20,BRASIL
241211,N,N/A,2021-04-22 16:08:31,N/A
250998,N,SÃO PAULO,2021-08-06 12:09:10,BRASIL
169755,M,N/A,2019-06-30 21:22:07,N/A
154878,M,N/A,2018-12-27 20:48:57,N/A
248733,N,N/A,2021-07-11 15:50:45,N/A
214855,N,N/A,2020-08-02 19:35:49,N/A
166306,N,N/A,2019-05-21 13:54:08,N/A
41362,N,SANTA CATARINA,2013-06-26 12:01:01,BRASIL
27358,N,AMAZONAS,2011-11-10 14:57:09,BRASIL
3214,N,GOIÁS,2005-06-09 09:07:31,BRASIL
174390,F,N/A,2019-08-18 00:50:59,N/A
13297,N,DISTRITO FEDERAL,2009-03-09 10:35:43,BRASIL
185211,N,N/A,2019-12-05 19:12:19,N/A
169407,M,N/A,2019-06-27 10:54:48,N/A
192498,F,N/A,2020-02-26 03:53:41,N/A
184799,F,N/A,2019-12-01 20:31:08,N/A
94670,N,N/A,2016-10-23 17:47:33,N/A
241794,N,N/A,2021-04-28 10:00:53,N/A
50228,N,N/A,2014-05-03 10:57:18,N/A
40685,N,MATO GROSSO DO SUL,2013-06-01 15:52:44,BRASIL
256255,N,N/A,2021-10-10 16:14:04,N/A
248121,N,N/A,2021-07-05 09:53:41,N/A
132981,N,N/A,2018-03-24 00:15:33,N/A
94776,N,MINAS GERAIS,2016-10-25 09:50:19,BRASIL
86177,N,N/A,2016-06-09 20:20:46,N/A
177780,M,N/A,2019-09-23 02:22:39,N/A
79100,N,N/A,2016-02-17 09:59:04,N/A
169028,M,MATO GROSSO,2019-06-23 06:20:03,BRASIL
219656,N,SÃO PAULO,2020-09-14 21:15:03,BRASIL
214549,N,AMAPÁ,2020-07-31 11:47:42,BRASIL
21747,N,SÃO PAULO,2011-01-07 22:24:41,BRASIL
232610,N,N/A,2021-01-27 13:14:13,N/A
204602,N,SÃO PAULO,2020-06-13 20:39:03,BRASIL
242548,N,PARAÍBA,2021-05-06 07:22:03,BRASIL
59391,N,MATO GROSSO,2014-12-31 17:22:46,BRASIL
59222,N,SÃO PAULO,2014-12-27 06:28:31,BRASIL
204392,N,CEARÁ,2020-06-11 20:13:09,BRASIL
233300,N,PIAUÍ,2021-02-03 13:30:39,BRASIL
212209,N,N/A,2020-07-16 15:36:13,N/A
193044,N,N/A,2020-03-02 20:27:04,N/A
130992,M,N/A,2018-02-27 09:24:45,N/A
156456,N,SÃO PAULO,2019-01-17 06:51:06,BRASIL
122591,N,N/A,2017-11-21 10:55:57,N/A
40726,N,BAHIA,2013-06-03 11:31:16,BRASIL
55844,N,N/A,2014-10-06 15:12:50,N/A
169238,F,PARÁ,2019-06-25 13:54:09,BRASIL
163011,N,MINAS GERAIS,2019-04-09 18:26:58,BRASIL
174907,F,N/A,2019-08-23 10:25:58,N/A
222245,N,N/A,2020-10-09 05:56:54,N/A
155767,M,RIO DE JANEIRO,2019-01-09 04:56:35,BRASIL
248002,N,N/A,2021-07-03 15:05:29,N/A
256086,N,N/A,2021-10-08 05:39:32,N/A
50832,N,SANTA CATARINA,2014-05-22 08:20:17,BRASIL
48848,N,N/A,2014-03-19 08:00:19,N/A
222348,N,N/A,2020-10-09 20:42:05,N/A
140311,N,N/A,2018-06-28 15:26:06,N/A
50745,N,N/A,2014-05-19 22:19:40,N/A
94174,N,MARANHÃO,2016-10-14 21:02:31,BRASIL
138088,M,N/A,2018-05-29 17:12:45,N/A
177958,N,SÃO PAULO,2019-09-25 10:02:13,BRASIL
79448,N,N/A,2016-02-23 08:12:21,N/A
155941,M,N/A,2019-01-11 01:55:09,N/A
41887,N,N/A,2013-07-15 02:29:12,N/A
130324,F,N/A,2018-02-19 16:56:42,N/A
100185,N,PERNAMBUCO,2017-01-20 20:34:38,BRASIL
205594,N,N/A,2020-06-22 08:36:12,N/A
113012,N,MINAS GERAIS,2017-07-24 18:23:20,BRASIL
3960,N,RIO DE JANEIRO,2005-10-16 00:28:54,BRASIL
141128,M,SÃO PAULO,2018-07-09 18:02:50,BRASIL
40009,N,ESPÍRITO SANTO,2013-05-05 22:32:05,BRASIL
123296,N,CEARÁ,2017-11-27 17:44:56,BRASIL
71582,N,SÃO PAULO,2015-09-27 11:57:43,BRASIL
204691,N,SÃO PAULO,2020-06-14 18:58:17,BRASIL
220147,N,N/A,2020-09-19 14:15:09,N/A
174285,M,N/A,2019-08-16 21:35:46,N/A
196728,N,RIO DE JANEIRO,2020-04-15 18:26:39,BRASIL
214346,N,RIO DE JANEIRO,2020-07-29 19:39:51,BRASIL
32852,N,RIO DE JANEIRO,2012-07-23 18:39:00,BRASIL
256777,N,N/A,2021-10-16 21:45:45,N/A
204481,N,MINAS GERAIS,2020-06-12 18:07:02,BRASIL
259823,N,N/A,2021-11-19 21:20:51,N/A
183440,N,N/A,2019-11-24 08:04:57,N/A
122765,N,N/A,2017-11-22 21:41:19,N/A
227779,N,N/A,2020-12-04 21:47:55,N/A
115394,M,N/A,2017-08-22 18:06:39,N/A
79626,N,RIO DE JANEIRO,2016-02-25 18:43:24,BRASIL
166653,N,BAHIA,2019-05-25 12:51:46,BRASIL
115101,M,SÃO PAULO,2017-08-19 07:32:37,BRASIL
22277,N,PARANÁ,2011-02-13 23:04:30,BRASIL
166662,N,N/A,2019-05-25 14:32:00,N/A
27532,N,N/A,2011-11-18 16:44:34,N/A
191830,M,SÃO PAULO,2020-02-18 08:14:07,BRASIL
70970,N,GOIÁS,2015-09-14 08:57:19,BRASIL
154885,M,N/A,2018-12-27 21:43:36,N/A
240694,N,N/A,2021-04-17 15:47:49,N/A
183353,N,N/A,2019-11-23 06:19:28,N/A
193519,N,N/A,2020-03-08 12:25:10,N/A
58528,N,MINAS GERAIS,2014-12-09 10:36:42,BRASIL
122486,N,N/A,2017-11-20 09:23:54,N/A
184461,N,PARANÁ,2019-11-29 11:57:55,BRASIL
48939,N,N/A,2014-03-21 22:32:27,N/A
67982,N,SÃO PAULO,2015-07-16 18:17:19,BRASIL
155052,F,N/A,2018-12-30 17:23:28,N/A
256260,N,N/A,2021-10-10 16:58:27,N/A
58377,N,N/A,2014-12-06 08:37:47,N/A
147530,N,N/A,2018-09-27 10:56:15,N/A
169197,M,N/A,2019-06-25 05:44:22,N/A
41572,N,MINAS GERAIS,2013-07-03 09:45:51,BRASIL
232966,N,N/A,2021-01-31 13:14:40,N/A
227473,N,N/A,2020-12-01 23:33:11,N/A
263838,N,N/A,2021-12-30 18:08:09,N/A
145752,M,N/A,2018-09-05 06:59:09,N/A
223187,N,N/A,2020-10-19 15:28:29,N/A
113282,N,N/A,2017-07-27 22:10:24,N/A
48244,N,ESPÍRITO SANTO,2014-02-24 18:20:29,BRASIL
100002,N,CEARÁ,2017-01-17 20:42:17,BRASIL
40160,N,N/A,2013-05-11 21:44:06,N/A
241298,N,PARANÁ,2021-04-23 11:46:58,BRASIL
130841,M,N/A,2018-02-25 15:24:08,N/A
197518,N,N/A,2020-04-23 00:33:00,N/A
99503,N,SERGIPE,2017-01-10 07:31:02,BRASIL
30609,N,SÃO PAULO,2012-04-17 22:09:11,BRASIL
147736,M,MINAS GERAIS,2018-09-30 11:50:57,BRASIL
191999,N,N/A,2020-02-19 19:37:12,N/A
205747,N,N/A,2020-06-23 14:46:50,N/A
233663,N,MINAS GERAIS,2021-02-07 12:42:33,BRASIL
130635,N,N/A,2018-02-22 22:44:49,N/A
219994,N,N/A,2020-09-18 06:25:13,N/A
5068,N,SÃO PAULO,2006-04-28 08:25:02,BRASIL
49026,N,N/A,2014-03-24 22:47:30,N/A
76357,N,RIO DE JANEIRO,2015-12-29 21:55:37,BRASIL
155553,N,CEARÁ,2019-01-06 14:07:23,BRASIL
233135,N,N/A,2021-02-02 09:15:18,N/A
212387,N,N/A,2020-07-17 14:08:57,N/A
132750,N,N/A,2018-03-21 10:47:12,N/A
26835,N,SÃO PAULO,2011-10-17 00:58:31,BRASIL
241101,N,N/A,2021-04-21 14:57:06,N/A
78933,N,N/A,2016-02-14 15:30:43,N/A
29799,N,SÃO PAULO,2012-03-11 08:43:24,BRASIL
137875,F,N/A,2018-05-25 22:20:32,N/A
86533,N,BAHIA,2016-06-16 07:33:22,BRASIL
95138,N,SÃO PAULO,2016-10-31 15:29:02,BRASIL
55877,N,PARANÁ,2014-10-07 09:13:52,BRASIL
242453,N,N/A,2021-05-05 08:39:07,N/A
107937,N,N/A,2017-05-19 18:13:37,N/A
94461,N,MINAS GERAIS,2016-10-20 00:36:14,BRASIL
93467,N,RIO DE JANEIRO,2016-10-02 23:05:13,BRASIL
183384,F,N/A,2019-11-23 13:57:06,N/A
85108,N,N/A,2016-05-22 23:30:13,N/A
99637,N,MINAS GERAIS,2017-01-11 20:37:52,BRASIL
146022,N,N/A,2018-09-08 20:34:38,N/A
11894,N,MINAS GERAIS,2008-09-24 11:15:56,BRASIL
174753,M,BAHIA,2019-08-21 18:02:48,BRASIL
99431,N,SÃO PAULO,2017-01-09 06:47:17,BRASIL
174600,N,MINAS GERAIS,2019-08-20 11:52:53,BRASIL
55578,N,N/A,2014-09-29 23:45:22,N/A
205279,N,PARANÁ,2020-06-19 09:49:23,BRASIL
122693,N,ALAGOAS,2017-11-22 11:41:34,BRASIL
3517,N,PIAUÍ,2005-08-04 23:37:36,BRASIL
214137,N,SÃO PAULO,2020-07-28 15:21:25,BRASIL
132884,F,N/A,2018-03-22 21:26:17,N/A
191799,M,N/A,2020-02-17 19:57:29,N/A
145602,F,N/A,2018-09-03 11:58:03,N/A
113432,N,PARÁ,2017-07-30 01:10:15,BRASIL
232554,N,N/A,2021-01-26 20:57:36,N/A
156141,N,N/A,2019-01-13 16:13:14,N/A
79810,N,SÃO PAULO,2016-02-29 12:07:30,BRASIL
192632,N,N/A,2020-02-27 14:55:31,N/A
241944,N,N/A,2021-04-29 14:10:35,N/A
3865,N,RIO GRANDE DO SUL,2005-09-28 17:14:00,BRASIL
3311,N,ESPÍRITO SANTO,2005-06-29 16:17:22,BRASIL
184389,M,N/A,2019-11-29 09:39:11,N/A
247818,M,N/A,2021-07-01 14:43:21,N/A
63708,N,SANTA CATARINA,2015-04-15 04:36:31,BRASIL
130190,N,SÃO PAULO,2018-02-18 07:03:24,BRASIL
122860,N,SANTA CATARINA,2017-11-23 16:11:41,BRASIL
27327,N,SÃO PAULO,2011-11-09 08:16:55,BRASIL
227568,N,N/A,2020-12-02 18:45:16,N/A
122035,N,RIO DE JANEIRO,2017-11-14 21:03:35,BRASIL
71679,N,MINAS GERAIS,2015-09-29 13:18:14,BRASIL
30553,N,SÃO PAULO,2012-04-15 19:47:30,BRASIL
132678,N,SANTA CATARINA,2018-03-20 09:53:48,BRASIL
41459,N,SÃO PAULO,2013-06-30 08:58:20,BRASIL
148340,M,N/A,2018-10-08 02:06:41,N/A
26953,N,RIO DE JANEIRO,2011-10-21 20:37:15,BRASIL
123852,M,N/A,2017-12-04 16:07:35,N/A
79723,N,SÃO PAULO,2016-02-27 17:33:24,BRASIL
251418,N,N/A,2021-08-11 17:43:18,N/A
137645,N,SÃO PAULO,2018-05-22 11:33:23,BRASIL
140511,N,PARÁ,2018-07-01 09:04:49,BRASIL
263259,N,N/A,2021-12-25 11:31:42,N/A
154783,N,N/A,2018-12-26 15:52:58,N/A
29702,N,PARAÍBA,2012-03-06 12:26:05,BRASIL
12390,N,SÃO PAULO,2008-11-18 18:29:10,BRASIL
105253,M,N/A,2017-04-11 12:28:17,N/A
204786,N,N/A,2020-06-15 16:39:23,N/A
212532,M,N/A,2020-07-18 13:36:13,N/A
127432,N,BAHIA,2018-01-16 21:45:52,BRASIL
159398,M,MINAS GERAIS,2019-02-24 06:08:57,BRASIL
215359,N,SÃO PAULO,2020-08-06 12:21:10,BRASIL
44060,N,SÃO PAULO,2013-09-27 19:15:53,BRASIL
82016,N,N/A,2016-04-05 20:28:21,N/A
150893,N,GOIÁS,2018-11-09 09:09:27,BRASIL
67574,N,N/A,2015-07-08 18:42:21,N/A
25949,M,PIAUÍ,2011-09-06 09:44:39,BRASIL
103740,N,SANTA CATARINA,2017-03-20 16:09:26,BRASIL
75206,N,SÃO PAULO,2015-12-07 13:26:29,BRASIL
252241,N,N/A,2021-08-21 01:02:05,N/A
44366,N,CEARÁ,2013-10-07 22:47:34,BRASIL
141721,N,N/A,2018-07-17 12:25:40,N/A
90882,N,N/A,2016-08-23 20:53:05,N/A
118951,N,N/A,2017-10-07 16:26:33,N/A
54695,N,RIO GRANDE DO SUL,2014-09-08 19:35:52,BRASIL
74900,N,SÃO PAULO,2015-12-01 22:25:55,BRASIL
17563,N,PERNAMBUCO,2010-03-15 23:18:44,BRASIL
218329,N,N/A,2020-09-01 13:58:19,N/A
89712,N,N/A,2016-08-04 10:43:28,N/A
227049,N,N/A,2020-11-27 17:49:57,N/A
181011,N,N/A,2019-10-29 19:26:46,N/A
252430,N,BAHIA,2021-08-23 17:12:16,BRASIL
170951,N,N/A,2019-07-12 14:09:09,N/A
63173,N,SÃO PAULO,2015-04-02 14:48:09,BRASIL
229676,N,BAHIA,2020-12-24 14:24:24,BRASIL
209545,N,N/A,2020-07-06 23:33:52,N/A
226880,N,N/A,2020-11-26 13:33:30,N/A
66729,N,N/A,2015-06-20 15:20:34,N/A
103534,N,PARANÁ,2017-03-17 10:10:04,BRASIL
89300,N,N/A,2016-07-29 06:25:53,N/A
215858,N,RIO GRANDE DO SUL,2020-08-10 13:45:08,BRASIL
255957,N,N/A,2021-10-06 17:06:10,N/A
60298,N,RIO DE JANEIRO,2015-01-23 17:18:17,BRASIL
229765,M,N/A,2020-12-26 10:52:47,N/A
215446,N,N/A,2020-08-06 20:34:23,N/A
97723,N,MATO GROSSO DO SUL,2016-12-08 18:51:52,BRASIL
255114,N,MATO GROSSO DO SUL,2021-09-26 18:54:26,BRASIL
71709,N,RIO GRANDE DO SUL,2015-09-30 00:03:15,BRASIL
252917,N,N/A,2021-08-30 11:39:45,N/A
45034,N,RIO GRANDE DO SUL,2013-11-02 13:46:06,BRASIL
165512,M,N/A,2019-05-12 09:24:24,N/A
89391,N,N/A,2016-07-30 14:19:27,N/A
126602,N,N/A,2018-01-08 11:47:28,N/A
180968,F,N/A,2019-10-29 10:39:53,N/A
101253,N,N/A,2017-02-06 21:08:57,N/A
151586,N,N/A,2018-11-18 14:58:54,N/A
7604,N,RIO DE JANEIRO,2007-05-02 23:17:18,BRASIL
245498,N,N/A,2021-06-06 11:24:45,N/A
91051,N,MINAS GERAIS,2016-08-26 09:12:18,BRASIL
62664,N,RIO GRANDE DO SUL,2015-03-21 10:58:30,BRASIL
26283,N,SÃO PAULO,2011-09-21 14:39:10,BRASIL
119285,N,N/A,2017-10-11 18:50:26,N/A
37425,N,RIO DE JANEIRO,2013-01-21 07:24:25,BRASIL
45224,N,PARANÁ,2013-11-08 09:40:12,BRASIL
158722,N,MINAS GERAIS,2019-02-14 16:35:41,BRASIL
141935,N,SÃO PAULO,2018-07-19 19:46:57,BRASIL
200361,N,N/A,2020-05-18 02:41:56,N/A
152111,F,N/A,2018-11-23 20:49:05,N/A
97344,N,N/A,2016-12-02 20:32:08,N/A
251907,N,N/A,2021-08-17 13:02:43,N/A
35873,N,N/A,2012-11-15 17:12:54,N/A
209883,N,N/A,2020-07-07 17:52:22,N/A
180801,N,N/A,2019-10-27 13:23:23,N/A
119466,N,N/A,2017-10-14 13:48:50,N/A
218224,N,N/A,2020-08-31 15:52:23,N/A
8121,N,RIO DE JANEIRO,2007-07-11 06:40:21,BRASIL
246967,N,SÃO PAULO,2021-06-21 20:10:33,BRASIL
136464,N,SÃO PAULO,2018-05-07 15:22:10,BRASIL
170136,M,N/A,2019-07-04 14:24:52,N/A
136427,M,SÃO PAULO,2018-05-07 08:43:36,BRASIL
80767,N,RIO DE JANEIRO,2016-03-15 16:12:49,BRASIL
117779,N,N/A,2017-09-22 20:18:22,N/A
180510,M,DISTRITO FEDERAL,2019-10-23 20:36:21,BRASIL
252764,N,N/A,2021-08-27 16:42:49,N/A
758,M,RIO GRANDE DO SUL,2002-09-11 00:00:00,BRASIL
200182,N,N/A,2020-05-16 11:34:24,N/A
229591,N,PERNAMBUCO,2020-12-23 14:23:03,BRASIL
22909,N,RIO DE JANEIRO,2011-03-25 13:03:28,BRASIL
98079,N,N/A,2016-12-14 09:10:42,N/A
55210,N,N/A,2014-09-21 13:04:54,N/A
133888,M,N/A,2018-04-04 18:52:45,N/A
82838,N,N/A,2016-04-18 22:58:16,N/A
247315,N,BAHIA,2021-06-25 14:00:33,BRASIL
66898,N,SÃO PAULO,2015-06-23 16:16:58,BRASIL
236849,N,N/A,2021-03-11 16:54:00,N/A
36396,N,RIO DE JANEIRO,2012-12-06 10:29:23,BRASIL
136989,N,N/A,2018-05-14 06:34:26,N/A
112375,N,N/A,2017-07-16 20:56:57,N/A
207920,N,N/A,2020-07-03 12:42:00,N/A
51941,N,MINAS GERAIS,2014-06-24 21:43:26,BRASIL
245157,N,N/A,2021-06-02 11:08:10,N/A
89817,N,N/A,2016-08-06 11:20:12,N/A
97869,N,SÃO PAULO,2016-12-11 10:39:53,BRASIL
75417,N,RIO DE JANEIRO,2015-12-10 13:37:19,BRASIL
145184,F,N/A,2018-08-28 14:04:27,N/A
196506,N,N/A,2020-04-13 11:40:17,N/A
180300,M,N/A,2019-10-21 17:40:45,N/A
260762,N,N/A,2021-11-28 09:26:18,N/A
31414,N,N/A,2012-05-23 10:35:05,N/A
195902,N,N/A,2020-04-06 20:46:11,N/A
44213,N,SANTA CATARINA,2013-10-02 18:28:18,BRASIL
98020,N,RIO GRANDE DO SUL,2016-12-13 08:24:50,BRASIL
189052,N,AMAZONAS,2020-01-18 21:46:25,BRASIL
255011,N,SÃO PAULO,2021-09-25 09:44:55,BRASIL
8907,N,SÃO PAULO,2007-10-12 07:44:17,BRASIL
200720,N,MINAS GERAIS,2020-05-20 17:26:44,BRASIL
54865,N,RIO DE JANEIRO,2014-09-12 19:22:03,BRASIL
255623,F,N/A,2021-10-02 12:04:55,N/A
119132,N,N/A,2017-10-09 18:32:50,N/A
36211,N,SÃO PAULO,2012-11-28 17:40:58,BRASIL
8390,N,PARANÁ,2007-08-11 19:15:04,BRASIL
150591,F,RIO DE JANEIRO,2018-11-05 21:42:37,BRASIL
67085,N,N/A,2015-06-27 21:33:04,N/A
252074,N,N/A,2021-08-19 06:58:29,N/A
18285,N,SÃO PAULO,2010-05-10 12:53:35,BRASIL
35976,N,RIO DE JANEIRO,2012-11-20 04:30:31,BRASIL
136258,F,N/A,2018-05-04 18:48:20,N/A
37319,N,SÃO PAULO,2013-01-16 16:29:06,BRASIL
209279,N,N/A,2020-07-06 13:24:34,N/A
201026,N,N/A,2020-05-22 12:25:43,N/A
144598,N,RIO GRANDE DO NORTE,2018-08-20 21:40:48,BRASIL
260247,N,CEARÁ,2021-11-23 20:47:31,BRASIL
145289,M,N/A,2018-08-29 21:34:30,N/A
74813,N,GOIÁS,2015-11-30 16:50:36,BRASIL
119800,N,N/A,2017-10-18 15:40:31,N/A
127852,N,MINAS GERAIS,2018-01-21 17:21:50,BRASIL
195991,N,N/A,2020-04-07 16:39:57,N/A
133389,M,N/A,2018-03-29 03:41:42,N/A
180663,N,RIO DE JANEIRO,2019-10-25 18:44:45,BRASIL
82331,N,SÃO PAULO,2016-04-10 21:53:05,BRASIL
223490,N,N/A,2020-10-22 06:41:54,N/A
251,N,SÃO PAULO,2000-12-07 00:00:00,BRASIL
119036,N,N/A,2017-10-08 16:55:34,N/A
246853,N,N/A,2021-06-20 20:12:59,N/A
8244,N,GOIÁS,2007-07-25 14:19:10,BRASIL
201286,N,N/A,2020-05-23 17:43:12,N/A
72125,N,N/A,2015-10-08 21:48:43,N/A
188967,N,PARANÁ,2020-01-17 22:04:30,BRASIL
200283,N,N/A,2020-05-17 11:52:50,N/A
8761,N,RIO DE JANEIRO,2007-09-22 21:57:50,BRASIL
80502,N,N/A,2016-03-11 12:07:07,N/A
117985,N,ESPÍRITO SANTO,2017-09-25 14:29:32,BRASIL
23248,N,MINAS GERAIS,2011-04-17 09:32:34,BRASIL
237212,N,N/A,2021-03-15 10:46:49,N/A
8550,N,DISTRITO FEDERAL,2007-08-31 16:19:44,BRASIL
238574,N,PERNAMBUCO,2021-03-28 12:37:02,BRASIL
151232,N,RIO GRANDE DO SUL,2018-11-13 17:36:06,BRASIL
165672,N,N/A,2019-05-14 09:02:08,N/A
104298,N,PARÁ,2017-03-29 07:59:42,BRASIL
36136,N,SÃO PAULO,2012-11-25 21:55:22,BRASIL
141369,N,SÃO PAULO,2018-07-12 22:56:38,BRASIL
112638,N,N/A,2017-07-19 20:58:31,N/A
18020,N,N/A,2010-04-21 18:37:57,N/A
224084,N,N/A,2020-10-28 19:09:50,N/A
255605,N,N/A,2021-10-02 07:21:11,N/A
80169,N,N/A,2016-03-06 01:30:11,N/A
133641,M,N/A,2018-04-01 21:41:35,N/A
63134,N,BAHIA,2015-04-01 11:56:40,BRASIL
151442,N,SÃO PAULO,2018-11-16 13:23:58,BRASIL
150733,N,N/A,2018-11-07 12:12:29,N/A
117832,N,N/A,2017-09-23 16:28:36,N/A
51902,N,SÃO PAULO,2014-06-23 21:55:39,BRASIL
158960,N,RIO DE JANEIRO,2019-02-17 22:23:07,BRASIL
144937,N,N/A,2018-08-24 22:26:16,N/A
201492,N,N/A,2020-05-24 20:01:05,N/A
170296,M,SÃO PAULO,2019-07-06 07:22:05,BRASIL
229516,N,N/A,2020-12-22 15:24:52,N/A
195639,N,N/A,2020-04-03 17:55:38,N/A
90287,N,N/A,2016-08-14 14:56:46,N/A
252846,N,N/A,2021-08-28 22:32:42,N/A
112133,N,N/A,2017-07-13 11:13:03,N/A
188792,N,PERNAMBUCO,2020-01-16 09:44:47,BRASIL
150838,N,PARANÁ,2018-11-08 16:51:02,BRASIL
90118,M,N/A,2016-08-10 22:57:46,N/A
44618,N,MINAS GERAIS,2013-10-17 13:03:04,BRASIL
17600,N,AMAZONAS,2010-03-17 21:34:37,BRASIL
25862,N,BAHIA,2011-09-01 21:34:57,BRASIL
215501,N,N/A,2020-08-07 10:16:30,N/A
72624,N,SÃO PAULO,2015-10-19 15:10:22,BRASIL
260712,N,N/A,2021-11-27 14:22:35,N/A
97760,N,DISTRITO FEDERAL,2016-12-09 13:36:38,BRASIL
260922,N,GOIÁS,2021-11-29 19:20:52,BRASIL
45473,N,RIO DE JANEIRO,2013-11-17 21:38:03,BRASIL
218662,N,RIO DE JANEIRO,2020-09-04 15:39:00,BRASIL
215611,N,N/A,2020-08-08 05:40:32,N/A
