cust_id-1;CUS_SEX_ID;CUS_STATE;CUS_RU_SINCE_DT
156928;N;;2019-01-23 09:03:06
240613;N;BR-BA;2021-04-16 17:59:43
168243;F;;2019-06-13 15:34:46
162228;F;;2019-03-31 06:18:59
221691;N;BR-SP;2020-10-03 20:50:41
13958;N;BR-SC;2009-05-13 11:59:09
197725;N;;2020-04-24 22:29:27
146813;N;;2018-09-17 21:15:22
124634;N;BR-SP;2017-12-13 12:09:32
56823;N;BR-MG;2014-10-31 05:14:43
11104;N;BR-PA;2008-07-03 10:43:54
185345;N;BR-MG;2019-12-07 09:32:10
5302;N;BR-PR;2006-06-05 13:10:06
124705;N;;2017-12-14 09:56:25
193991;N;;2020-03-13 23:29:59
87423;N;;2016-06-30 13:41:13
186021;F;;2019-12-14 07:01:35
95773;N;;2016-11-09 23:07:49
258659;N;;2021-11-08 19:03:51
87510;N;;2016-07-01 20:04:23
176055;M;BR-MG;2019-09-04 10:09:35
262976;N;;2021-12-22 19:49:43
56670;N;BR-RO;2014-10-27 12:45:39
42561;N;BR-SP;2013-08-06 21:03:16
13451;N;BR-SP;2009-03-24 17:20:31
146479;M;BR-SC;2018-09-13 22:20:24
257836;F;;2021-10-29 15:46:14
197903;N;;2020-04-26 16:41:27
19865;N;;2010-08-31 18:07:06
221142;N;BR-RS;2020-09-28 19:28:54
11209;N;BR-SP;2008-07-15 22:07:36
131087;M;BR-SE;2018-02-28 09:54:02
213858;N;;2020-07-26 18:29:37
154326;N;BR-GO;2018-12-19 07:06:10
257242;N;;2021-10-22 18:19:15
95417;N;BR-RJ;2016-11-04 17:10:06
49692;N;;2014-04-14 17:56:29
107496;N;BR-SP;2017-05-13 20:46:42
10692;N;BR-SP;2008-05-16 19:59:14
77618;N;;2016-01-21 18:57:50
257662;N;;2021-10-27 22:15:24
113834;N;BR-BA;2017-08-03 15:42:29
221055;N;;2020-09-28 10:14:08
156923;N;;2019-01-23 08:09:01
10802;N;BR-RS;2008-06-01 00:30:02
257416;N;;2021-10-25 07:55:00
124119;N;;2017-12-07 12:17:32
193685;N;;2020-03-10 14:29:26
140141;N;;2018-06-26 11:39:47
250789;N;;2021-08-04 07:05:01
146978;M;;2018-09-19 17:55:58
257313;N;;2021-10-23 15:02:03
96230;N;BR-SC;2016-11-17 13:23:08
153819;N;;2018-12-12 10:32:35
78219;N;BR-SC;2016-02-01 18:38:23
78041;N;;2016-01-29 11:02:33
116455;M;;2017-09-05 10:40:59
47363;N;BR-BA;2014-01-25 07:34:40
149090;N;;2018-10-17 10:46:58
26056;N;BR-SP;2011-09-12 13:21:43
224154;N;;2020-10-29 15:56:58
237312;N;BR-SP;2021-03-16 10:37:56
245565;N;;2021-06-06 23:37:14
223639;N;;2020-10-23 17:21:03
144618;F;;2018-08-21 09:19:55
9125;N;BR-SP;2007-11-06 11:40:06
136407;M;;2018-05-06 17:48:44
75767;N;;2015-12-17 12:08:09
247430;M;;2021-06-27 01:31:57
54473;N;;2014-09-02 21:26:04
218398;N;;2020-09-02 07:02:47
37878;N;BR-SP;2013-02-07 15:18:08
255675;N;;2021-10-03 10:03:05
165049;M;;2019-05-06 13:38:45
208552;N;;2020-07-04 15:36:47
178635;N;;2019-10-02 16:07:10
170335;M;;2019-07-06 15:39:05
178224;N;;2019-09-27 23:50:09
15438;N;;2009-09-11 19:27:42
63056;N;BR-RN;2015-03-30 17:37:35
23372;N;BR-SP;2011-04-25 21:47:32
151582;N;BR-PB;2018-11-18 14:25:57
17756;N;BR-GO;2010-03-30 20:27:45
17923;N;BR-SP;2010-04-13 22:48:15
244939;N;;2021-05-31 07:45:03
178836;M;BR-AM;2019-10-04 17:43:46
72051;N;;2015-10-07 17:43:43
45423;N;BR-SC;2013-11-15 20:46:52
51325;N;BR-MG;2014-06-05 09:11:25
89530;N;BR-SP;2016-08-01 19:31:12
165405;F;;2019-05-10 20:05:07
142081;M;;2018-07-21 18:46:25
209895;N;;2020-07-07 18:33:30
151054;F;;2018-11-11 15:02:48
15644;N;BR-DF;2009-09-29 20:55:31
79900;N;BR-PR;2016-03-01 18:53:13
136492;F;;2018-05-07 20:58:29
136819;F;;2018-05-11 16:19:54
54368;N;;2014-08-31 13:40:02
252054;M;;2021-08-18 20:12:17
44927;N;BR-SP;2013-10-29 12:39:26
31100;N;BR-MG;2012-05-08 19:14:24
23070;N;BR-SP;2011-04-04 16:37:24
208913;N;;2020-07-05 14:19:07
17575;N;BR-RJ;2010-03-16 18:12:19
89153;N;;2016-07-27 07:45:05
252768;F;;2021-08-27 17:42:13
36326;N;;2012-12-03 20:16:37
178329;N;BR-RO;2019-09-29 13:33:13
111933;N;BR-RN;2017-07-10 22:09:27
226940;N;;2020-11-26 23:22:32
238194;N;;2021-03-24 17:11:59
144451;F;;2018-08-19 07:33:53
35869;N;BR-PE;2012-11-15 15:59:18
89363;N;BR-RJ;2016-07-30 05:07:38
119136;M;BR-SP;2017-10-09 19:15:42
188315;M;BR-RJ;2020-01-11 06:14:50
226595;N;BR-RJ;2020-11-24 09:03:21
31267;N;BR-SP;2012-05-16 17:51:43
188854;N;BR-SP;2020-01-16 20:51:20
227207;N;;2020-11-29 08:26:59
229967;N;;2020-12-28 20:01:54
200558;N;BR-MG;2020-05-19 14:23:32
118411;N;;2017-10-01 00:11:49
255309;N;;2021-09-29 00:31:47
51412;N;BR-SP;2014-06-07 14:52:40
75258;N;BR-PE;2015-12-08 06:52:56
142248;N;;2018-07-24 11:34:23
18257;N;BR-PI;2010-05-08 11:19:13
255007;N;;2021-09-25 08:50:48
100431;N;BR-SP;2017-01-24 13:06:41
108832;N;BR-GO;2017-05-31 10:19:05
173526;N;BR-SP;2019-08-08 21:25:50
133528;M;BR-PA;2018-03-31 01:54:44
55190;N;BR-MS;2014-09-20 18:05:43
133322;N;BR-BA;2018-03-28 09:59:18
100930;N;BR-RJ;2017-02-01 09:39:25
8616;N;BR-MG;2007-09-07 19:23:04
215797;N;;2020-08-10 00:33:03
59981;N;;2015-01-15 10:45:30
75276;N;BR-PI;2015-12-08 12:02:57
16145;N;BR-SP;2009-11-09 01:31:35
89676;N;BR-SP;2016-08-03 18:57:41
51503;N;BR-SP;2014-06-10 11:19:31
54578;N;;2014-09-05 20:05:01
30766;N;BR-PE;2012-04-24 19:39:51
111814;N;BR-MT;2017-07-09 15:38:49
196367;F;;2020-04-11 19:36:44
227118;N;;2020-11-28 09:58:17
181126;F;;2019-10-30 20:25:54
23525;N;BR-RJ;2011-05-05 19:11:58
208723;N;;2020-07-04 23:06:51
209436;N;;2020-07-06 19:02:41
75429;N;;2015-12-10 16:04:32
80874;N;BR-BA;2016-03-17 01:03:29
118141;N;;2017-09-27 10:57:18
160216;M;;2019-03-07 09:42:11
112331;N;BR-MS;2017-07-16 11:29:02
97671;N;;2016-12-08 02:06:23
261108;N;;2021-12-01 18:27:24
98008;N;;2016-12-12 23:08:32
136318;M;;2018-05-05 16:54:11
90039;N;;2016-08-09 18:58:21
159173;N;;2019-02-20 18:07:46
145127;M;BR-SC;2018-08-27 18:57:48
152552;M;;2018-11-29 11:01:20
36368;N;BR-RS;2012-12-05 09:48:06
236813;N;BR-SP;2021-03-11 11:54:15
117894;N;;2017-09-24 15:30:29
127659;M;;2018-01-19 11:06:51
226520;N;;2020-11-23 14:32:43
201175;N;BR-BA;2020-05-23 08:38:03
112020;N;;2017-07-11 20:46:24
148563;N;BR-RS;2018-10-10 15:13:20
19724;N;BR-RS;2010-08-22 18:25:43
211532;N;;2020-07-13 14:13:48
139224;N;BR-RS;2018-06-14 09:51:03
116617;N;;2017-09-07 10:23:14
213331;F;;2020-07-23 10:41:57
13797;N;BR-PR;2009-04-28 08:03:25
76881;N;;2016-01-09 21:15:48
250466;N;BR-MG;2021-07-31 18:55:31
228385;N;;2020-12-10 20:29:51
250571;N;BR-SP;2021-08-02 08:07:26
19550;N;BR-SC;2010-08-10 21:57:03
156988;M;BR-RJ;2019-01-23 21:24:03
190992;F;BR-DF;2020-02-08 20:32:20
64863;N;BR-RJ;2015-05-11 19:24:16
157489;F;;2019-01-30 09:58:04
34230;N;;2012-09-16 00:28:43
5258;N;BR-PA;2006-05-29 22:51:46
114029;N;;2017-08-06 11:43:07
88039;N;BR-RJ;2016-07-09 22:59:34
175316;N;;2019-08-27 19:32:08
243145;N;BR-MA;2021-05-12 10:46:05
235179;N;;2021-02-23 09:52:44
194550;N;;2020-03-20 12:00:57
129787;N;;2018-02-13 15:48:16
197832;N;;2020-04-25 20:45:32
98788;N;;2016-12-27 13:10:44
185711;M;BR-RS;2019-12-11 05:48:44
185904;N;;2019-12-12 20:55:17
167711;N;;2019-06-07 17:23:32
221244;N;BR-SP;2020-09-29 14:35:12
234845;N;;2021-02-19 15:48:23
149086;M;BR-CE;2018-10-17 10:21:18
249225;N;;2021-07-16 20:12:38
262282;N;;2021-12-15 20:29:57
78110;N;BR-PR;2016-01-30 18:46:59
39846;N;;2013-04-29 13:05:51
249051;N;BR-SP;2021-07-15 00:05:31
42886;N;BR-BA;2013-08-17 22:20:52
258980;M;;2021-11-11 16:35:43
162693;F;;2019-04-05 19:03:05
98637;N;;2016-12-23 21:38:45
211009;N;;2020-07-10 23:21:58
47712;N;BR-MA;2014-02-05 16:53:21
220188;N;;2020-09-20 02:09:00
214007;N;;2020-07-27 18:10:19
131528;N;;2018-03-05 15:05:50
203054;N;BR-SP;2020-06-01 21:49:17
240267;N;;2021-04-13 19:42:37
262702;N;;2021-12-20 09:23:52
202876;F;BR-SP;2020-05-31 22:18:55
116338;N;BR-MG;2017-09-03 20:36:10
93038;N;;2016-09-25 14:19:24
140113;N;;2018-06-25 22:08:15
258806;N;;2021-11-10 00:30:36
96115;N;;2016-11-15 14:31:21
64676;F;BR-CE;2015-05-07 12:52:13
156871;M;BR-BA;2019-01-22 16:15:45
105474;N;;2017-04-14 13:38:14
146618;M;BR-MG;2018-09-15 20:18:45
168358;F;;2019-06-14 22:48:54
106333;N;BR-SP;2017-04-27 11:45:53
28476;N;BR-MG;2012-01-04 09:19:17
65014;N;BR-MG;2015-05-14 17:42:05
138620;N;BR-MG;2018-06-06 06:20:45
27850;N;;2011-12-02 19:52:20
65193;N;;2015-05-18 16:39:15
205916;N;BR-RS;2020-06-24 20:55:04
206069;N;;2020-06-26 08:57:04
154179;M;;2018-12-17 06:42:50
132037;N;;2018-03-11 21:49:51
42708;N;BR-RS;2013-08-12 13:03:59
33869;N;BR-SP;2012-09-02 07:32:41
47817;N;;2014-02-09 15:51:34
183254;M;BR-RJ;2019-11-21 22:43:06
92312;N;;2016-09-13 21:14:58
243565;N;;2021-05-16 17:46:47
95365;N;;2016-11-03 20:22:47
257309;N;;2021-10-23 14:48:10
139121;M;;2018-06-12 20:00:36
176749;M;BR-PA;2019-09-11 15:40:49
258829;M;;2021-11-10 09:10:54
211742;N;;2020-07-14 10:28:46
49801;N;BR-SE;2014-04-18 19:55:10
70446;N;;2015-09-02 13:22:17
131425;M;BR-BA;2018-03-04 10:35:03
87530;N;BR-PR;2016-07-02 12:07:13
124495;N;;2017-12-11 19:55:39
2611;N;BR-MG;2005-01-29 01:12:14
176329;M;;2019-09-07 09:27:42
123970;N;BR-SP;2017-12-05 19:37:39
198042;N;BR-BA;2020-04-27 20:08:41
213498;N;BR-RS;2020-07-24 09:52:58
114528;N;VIRGINIA;2017-08-12 12:57:58
69015;N;BR-SP;2015-08-04 19:49:12
120930;N;;2017-11-02 09:50:51
87733;N;;2016-07-05 10:16:39
250777;N;;2021-08-03 22:40:06
157386;N;BR-BA;2019-01-29 07:42:56
138890;N;BR-SP;2018-06-09 17:40:36
167501;M;BR-PB;2019-06-05 10:45:35
250260;N;;2021-07-29 09:04:39
220647;N;;2020-09-24 07:46:43
131226;M;;2018-03-01 17:15:43
121661;F;;2017-11-10 14:11:12
29299;N;BR-BA;2012-02-13 20:20:16
57360;N;BR-RO;2014-11-12 23:36:20
2199;N;BR-SP;2004-10-13 13:35:13
190644;M;;2020-02-05 10:45:44
235344;N;;2021-02-24 22:03:05
50034;N;BR-CE;2014-04-25 23:46:05
250173;N;;2021-07-28 10:15:53
39517;N;;2013-04-16 09:22:45
42379;N;BR-MG;2013-07-31 06:35:30
154385;N;;2018-12-19 22:31:50
138709;N;BR-RS;2018-06-07 12:08:29
87886;N;;2016-07-07 14:29:31
149239;N;BR-RJ;2018-10-18 22:00:02
48027;N;BR-SP;2014-02-17 10:17:49
203555;N;;2020-06-05 10:59:34
239663;N;BR-CE;2021-04-08 09:10:41
92209;N;;2016-09-12 13:38:35
49696;N;PARÁ;2014-04-14 19:59:47
157077;N;BR-RJ;2019-01-25 07:08:50
228826;N;;2020-12-15 13:07:19
175906;F;;2019-09-03 00:51:40
167186;N;BR-RO;2019-06-01 10:26:13
106864;N;;2017-05-04 23:48:32
56779;N;BR-RJ;2014-10-29 21:01:01
93127;N;BR-RJ;2016-09-26 21:17:19
148904;M;BR-RJ;2018-10-15 10:49:37
5592;N;BR-PE;2006-07-20 15:27:42
11253;N;BR-MA;2008-07-21 17:07:42
232269;N;;2021-01-23 20:10:05
113920;N;;2017-08-04 18:49:00
42818;N;BR-SP;2013-08-15 20:51:34
176630;M;;2019-09-10 12:42:45
228929;N;BR-MS;2020-12-16 13:42:22
229139;N;;2020-12-18 13:41:48
232155;N;;2021-01-22 15:26:28
229306;N;;2020-12-20 15:17:25
262222;N;;2021-12-15 12:35:56
175595;M;BR-GO;2019-08-30 15:02:09
221063;N;;2020-09-28 10:41:52
229096;N;;2020-12-17 23:33:30
139672;M;;2018-06-20 05:35:49
39778;N;;2013-04-26 14:44:40
76860;N;;2016-01-09 13:17:41
65220;N;BR-MG;2015-05-19 07:54:01
146821;F;;2018-09-17 22:08:22
248863;N;;2021-07-13 05:24:48
121346;N;BR-CE;2017-11-07 09:59:41
140181;F;;2018-06-26 19:00:25
140092;M;;2018-06-25 19:58:02
239851;N;;2021-04-09 21:45:07
176978;N;BR-PR;2019-09-13 19:48:13
148933;N;;2018-10-15 17:37:29
149146;M;BR-ES;2018-10-17 19:28:04
78298;N;BR-GO;2016-02-03 05:22:59
58146;N;BR-MG;2014-12-01 10:41:30
114089;M;BR-PB;2017-08-07 06:29:36
116032;N;;2017-08-30 17:44:25
124038;M;BR-GO;2017-12-06 14:18:51
190681;N;BR-SP;2020-02-05 14:51:49
234594;N;BR-MG;2021-02-17 06:21:27
84275;N;;2016-05-11 06:10:56
249858;N;;2021-07-24 13:04:33
20949;N;BR-SP;2010-11-14 18:21:00
13601;N;BR-BA;2009-04-08 12:20:09
107074;N;BR-SP;2017-05-08 00:08:14
194249;N;;2020-03-17 02:27:04
92252;N;BR-SP;2016-09-12 21:14:12
157351;N;BR-CE;2019-01-28 18:24:39
106187;N;;2017-04-25 11:58:21
38973;N;BR-SP;2013-03-25 18:56:42
120847;N;BR-PR;2017-11-01 09:43:24
93098;N;BR-SP;2016-09-26 14:16:51
28664;N;BR-GO;2012-01-11 19:51:08
131166;N;BR-PE;2018-03-01 07:09:07
191279;F;;2020-02-12 02:38:35
29160;N;BR-SP;2012-02-06 16:52:54
232224;N;;2021-01-23 12:27:58
257583;F;;2021-10-27 06:43:18
70467;N;BR-MS;2015-09-02 19:39:47
105789;N;BR-SP;2017-04-18 18:59:20
76949;N;BR-RJ;2016-01-10 23:19:26
157532;N;;2019-01-30 16:27:48
258610;N;;2021-11-08 10:27:23
10439;N;BR-SP;2008-04-16 20:45:13
57081;N;BR-RS;2014-11-05 17:45:31
129179;M;;2018-02-06 00:05:57
262581;N;;2021-12-18 18:17:21
34349;N;BR-RS;2012-09-21 09:58:57
249014;N;;2021-07-14 16:30:15
121680;N;;2017-11-10 20:01:45
69623;N;BR-SP;2015-08-16 22:57:35
167899;F;;2019-06-09 21:50:23
34162;N;BR-MG;2012-09-13 07:34:44
5351;N;BR-RJ;2006-06-11 19:42:13
84887;N;;2016-05-19 21:05:27
257670;N;;2021-10-27 23:20:40
213310;N;;2020-07-23 08:29:19
167044;F;BR-SP;2019-05-30 16:27:27
57647;N;BR-SP;2014-11-20 12:44:33
240358;N;;2021-04-14 17:10:00
65133;N;BR-PR;2015-05-16 22:52:17
206396;N;BR-SP;2020-06-28 11:54:52
147233;N;;2018-09-23 10:22:00
185602;M;BR-CE;2019-12-10 07:07:32
87843;N;BR-SC;2016-07-06 20:06:48
176292;M;;2019-09-06 18:57:26
28497;N;BR-SP;2012-01-05 00:23:02
249664;N;BR-AP;2021-07-21 20:13:13
95464;N;BR-PR;2016-11-05 11:33:40
263096;N;;2021-12-23 18:52:35
13427;N;BR-SE;2009-03-22 14:37:08
176141;M;BR-MA;2019-09-05 08:22:30
10954;N;BR-BA;2008-06-16 18:55:01
213100;M;BR-SC;2020-07-22 05:29:41
14124;N;BR-PB;2009-05-28 19:09:16
194354;N;;2020-03-18 09:48:12
107243;N;;2017-05-09 21:50:31
42319;N;BR-SP;2013-07-29 12:44:10
157685;N;;2019-02-01 13:58:12
167984;M;;2019-06-10 19:54:16
42470;N;BR-MG;2013-08-03 17:27:13
42987;N;BR-MG;2013-08-20 17:51:56
116406;N;BR-AM;2017-09-04 17:20:14
162625;F;;2019-04-04 21:01:57
114596;N;;2017-08-13 12:44:52
185949;N;BR-SP;2019-12-13 11:52:31
206485;N;;2020-06-28 20:47:59
258111;F;;2021-11-02 09:28:37
87164;N;;2016-06-26 13:22:48
210988;N;;2020-07-10 21:04:15
115899;M;BR-GO;2017-08-29 11:19:52
107280;N;;2017-05-10 13:18:55
213704;N;;2020-07-25 15:15:37
116708;N;;2017-09-08 16:50:03
257917;N;;2021-10-30 17:37:07
131667;M;;2018-03-07 08:46:54
68947;N;BR-SP;2015-08-03 12:16:21
239682;N;BR-SP;2021-04-08 11:32:36
131340;N;;2018-03-02 21:36:25
182848;N;BR-BA;2019-11-18 11:29:24
211489;N;;2020-07-13 11:11:55
14039;N;BR-SP;2009-05-20 21:47:17
197797;M;;2020-04-25 15:57:52
231638;N;BR-RJ;2021-01-17 10:09:59
77770;N;BR-MS;2016-01-24 18:08:32
203075;N;BR-BA;2020-06-02 08:22:51
193732;N;BR-SP;2020-03-11 05:56:13
147162;N;;2018-09-22 07:14:57
139569;N;BR-SP;2018-06-18 19:47:20
177147;N;;2019-09-15 22:53:08
168902;F;BR-SP;2019-06-21 14:46:44
64713;N;;2015-05-08 10:02:05
138680;N;;2018-06-06 21:26:52
146843;N;BR-AP;2018-09-18 09:28:10
28646;N;BR-RJ;2012-01-11 13:06:29
138484;F;BR-BA;2018-06-04 12:07:19
116062;N;;2017-08-31 04:11:09
257173;N;;2021-10-21 21:15:58
231731;N;;2021-01-18 13:12:55
148955;N;;2018-10-15 20:43:45
92902;N;;2016-09-23 10:51:04
28685;N;BR-SP;2012-01-12 19:44:26
78386;N;;2016-02-04 12:56:52
106755;N;BR-PR;2017-05-03 12:46:30
139654;M;;2018-06-19 20:40:47
13920;N;BR-MG;2009-05-09 14:50:13
92751;N;;2016-09-20 21:59:49
47287;N;;2014-01-22 10:53:24
95327;N;;2016-11-03 11:39:29
213892;N;;2020-07-26 22:29:47
129068;N;;2018-02-04 20:29:31
87869;N;BR-AM;2016-07-07 09:17:31
106577;N;BR-RN;2017-05-01 07:25:03
148617;N;;2018-10-11 07:29:35
96000;N;BR-SC;2016-11-13 19:46:00
115724;N;;2017-08-27 03:53:47
84594;N;BR-SP;2016-05-16 10:07:40
148850;M;BR-BA;2018-10-14 16:25:08
124362;N;;2017-12-10 11:34:06
242753;N;;2021-05-07 19:54:52
220770;F;BR-SP;2020-09-25 10:44:14
176972;N;BR-MT;2019-09-13 18:56:33
78793;N;BR-GO;2016-02-11 21:15:35
205958;N;;2020-06-25 10:14:29
2276;N;BR-RS;2004-10-28 18:24:09
240039;N;;2021-04-11 19:34:05
232133;N;;2021-01-22 12:15:22
167877;M;;2019-06-09 19:29:06
57966;N;BR-CE;2014-11-27 20:28:46
221414;N;BR-RJ;2020-09-30 21:44:55
211519;N;;2020-07-13 13:14:57
138662;N;;2018-06-06 17:45:46
147350;M;BR-RJ;2018-09-24 21:02:37
98913;N;;2016-12-29 19:23:25
139001;M;BR-RN;2018-06-11 10:05:43
131305;N;BR-PA;2018-03-02 14:57:05
139567;M;;2018-06-18 19:32:49
56554;N;BR-SP;2014-10-23 20:16:28
176147;N;;2019-09-05 09:54:09
191384;M;;2020-02-12 22:47:11
84699;N;;2016-05-17 17:11:32
248833;N;BR-PR;2021-07-12 18:55:37
10964;N;BR-PR;2008-06-17 20:59:55
228777;N;;2020-12-14 23:20:13
220271;N;;2020-09-21 00:23:34
198477;N;;2020-05-01 10:30:31
58261;N;;2014-12-03 18:52:51
124259;N;;2017-12-08 20:33:16
139179;M;;2018-06-13 18:02:11
234887;N;;2021-02-19 23:11:50
231521;N;;2021-01-15 19:45:31
42321;N;;2013-07-29 13:46:20
96169;N;;2016-11-16 15:11:51
193825;N;;2020-03-11 21:11:11
19501;N;BR-SE;2010-08-07 08:43:52
249000;N;;2021-07-14 14:34:13
139389;N;BR-RJ;2018-06-16 09:33:59
124476;N;BR-SP;2017-12-11 16:49:26
49420;N;BR-MG;2014-04-05 19:00:45
5369;N;BR-PI;2006-06-16 16:02:41
5378;N;BR-SP;2006-06-18 08:09:33
131661;N;BR-RJ;2018-03-07 06:58:06
92957;N;BR-SP;2016-09-24 06:29:21
221931;N;BR-RS;2020-10-06 11:34:39
229133;N;;2020-12-18 13:10:55
107278;N;;2017-05-10 12:05:50
175605;N;BR-SP;2019-08-30 16:35:24
220564;N;OHIO;2020-09-23 13:44:13
146633;N;BR-BA;2018-09-15 23:11:21
206475;N;BR-DF;2020-06-28 20:12:42
20633;N;BR-PE;2010-10-22 18:08:55
42997;N;BR-DF;2013-08-21 01:01:54
68790;N;BR-AL;2015-07-30 19:52:15
231834;N;;2021-01-19 12:00:41
242963;N;;2021-05-10 14:47:25
157158;N;BR-RJ;2019-01-26 06:46:17
162130;M;;2019-03-29 20:53:56
95995;N;;2016-11-13 18:50:15
202767;N;;2020-05-31 09:34:05
162655;M;;2019-04-05 11:19:51
64812;N;BR-SP;2015-05-10 21:16:24
106375;N;BR-SP;2017-04-27 21:01:09
175619;M;OHIO;2019-08-30 20:15:37
161792;M;;2019-03-25 19:14:17
21140;N;BR-RJ;2010-11-27 09:27:21
69609;N;BR-SP;2015-08-16 16:15:52
5200;N;BR-MG;2006-05-19 18:22:27
106286;N;BR-MG;2017-04-26 16:32:16
19588;N;BR-SP;2010-08-12 22:04:59
2335;N;BR-PE;2004-11-12 17:39:17
182355;M;;2019-11-12 21:34:17
221620;N;BR-CE;2020-10-02 22:16:23
213106;N;;2020-07-22 07:29:32
193754;N;;2020-03-11 10:47:36
243276;N;;2021-05-13 14:05:17
29023;N;BR-RJ;2012-01-30 15:51:22
221469;F;BR-PR;2020-10-01 13:41:55
176120;M;;2019-09-04 20:46:35
124565;N;;2017-12-12 16:25:44
13631;N;BR-RS;2009-04-12 07:24:45
70159;N;BR-PA;2015-08-27 11:17:25
87956;N;BR-SP;2016-07-08 14:42:37
176616;N;;2019-09-10 10:49:22
257994;N;BR-RO;2021-10-31 19:59:11
106108;N;BR-GO;2017-04-24 08:38:43
240209;N;;2021-04-13 11:33:21
114451;N;BR-SP;2017-08-11 09:59:50
27664;N;BR-MG;2011-11-24 22:08:21
205871;N;;2020-06-24 15:27:52
81176;N;BR-SP;2016-03-22 11:47:25
160988;M;;2019-03-15 21:10:41
224403;N;BR-SP;2020-11-01 14:19:27
153367;N;BR-DF;2018-12-07 08:51:11
125874;N;;2017-12-30 13:20:29
225923;N;;2020-11-17 19:04:37
83630;N;BR-CE;2016-04-30 22:20:38
253645;N;;2021-09-08 11:26:22
74483;N;BR-GO;2015-11-25 11:31:17
164427;N;;2019-04-28 14:03:10
35567;N;BR-MT;2012-11-05 16:03:19
225319;N;;2020-11-11 04:04:39
158309;N;;2019-02-09 14:13:16
150435;M;;2018-11-03 20:12:22
171250;F;;2019-07-15 22:44:15
254386;N;;2021-09-17 16:30:49
198965;N;;2020-05-05 21:42:30
128267;M;;2018-01-26 12:26:09
217267;N;;2020-08-21 18:08:40
239478;N;BR-SP;2021-04-06 17:46:24
217114;N;;2020-08-20 13:28:11
1692;N;BR-BA;2004-04-08 08:42:32
226257;N;;2020-11-20 22:55:29
119908;N;;2017-10-19 19:10:50
189769;N;BR-GO;2020-01-26 15:58:57
102383;N;;2017-02-26 18:59:33
14666;N;BR-GO;2009-07-13 10:48:02
38317;N;;2013-02-26 11:40:02
103259;N;;2017-03-12 23:05:20
61451;N;BR-MG;2015-02-21 10:42:27
17159;N;;2010-02-09 09:28:08
65731;M;;2015-05-30 06:37:28
1589;N;BR-PA;2004-02-11 21:49:28
209991;N;;2020-07-07 22:39:30
135018;N;;2018-04-19 11:41:05
164578;N;;2019-04-30 09:18:22
135297;M;;2018-04-23 11:46:13
83107;N;;2016-04-23 11:48:00
262050;N;;2021-12-13 15:03:22
92097;N;;2016-09-10 13:34:42
117035;M;;2017-09-13 12:31:43
91596;N;BR-RS;2016-09-03 03:05:39
35398;N;BR-RJ;2012-10-30 07:45:22
171273;N;;2019-07-16 09:19:25
52354;N;BR-MG;2014-07-07 07:39:03
217623;N;BR-SP;2020-08-25 09:21:48
224926;N;BR-RO;2020-11-06 15:43:20
124996;M;;2017-12-17 19:45:33
230937;N;BR-RN;2021-01-09 17:13:34
261872;M;;2021-12-10 22:31:20
152801;M;;2018-12-02 21:15:12
207112;N;;2020-07-01 10:39:30
53906;N;BR-MG;2014-08-18 12:46:10
120722;N;;2017-10-30 15:26:17
210659;N;;2020-07-09 19:32:48
194566;N;;2020-03-20 14:45:57
61785;N;BR-SP;2015-03-01 19:45:27
186427;N;;2019-12-18 21:04:49
16472;N;BR-SP;2009-12-05 13:43:45
91493;N;;2016-09-01 17:48:04
32042;N;;2012-06-20 10:50:55
65642;N;;2015-05-27 22:26:13
110546;N;BR-BA;2017-06-23 13:01:03
52601;N;BR-MS;2014-07-14 19:14:56
153534;M;;2018-12-09 00:36:12
261551;N;NEW JERSEY;2021-12-07 07:29:53
88556;N;BR-SP;2016-07-18 13:30:54
246159;N;BR-SP;2021-06-13 12:44:11
120223;N;BR-SP;2017-10-23 21:51:24
43300;N;BR-GO;2013-08-31 09:51:46
125165;N;;2017-12-19 21:09:38
96807;N;BR-SP;2016-11-25 07:17:20
216238;N;;2020-08-13 12:10:09
125664;M;BR-SP;2017-12-27 20:15:47
135635;N;BR-SP;2018-04-27 05:01:42
72926;N;BR-SP;2015-10-25 18:19:39
35248;N;BR-GO;2012-10-24 10:57:54
261721;M;;2021-12-09 06:15:17
52267;N;BR-MS;2014-07-04 12:14:30
102742;N;BR-RJ;2017-03-04 18:44:41
66254;N;BR-GO;2015-06-10 11:19:51
91706;N;;2016-09-04 20:19:16
117542;M;BR-SP;2017-09-19 17:54:57
217569;N;BR-SP;2020-08-24 18:18:31
32654;N;BR-SP;2012-07-15 07:10:25
164116;N;;2019-04-24 09:15:55
101401;N;;2017-02-09 08:29:12
14513;N;BR-ES;2009-07-01 12:01:31
244175;N;;2021-05-22 17:57:46
31864;N;;2012-06-12 14:54:46
37974;N;BR-SP;2013-02-11 17:52:18
158412;M;;2019-02-10 21:02:53
236374;N;;2021-03-07 11:05:26
1895;M;BR-RS;2004-07-26 15:09:11
144202;M;;2018-08-16 09:57:09
80970;N;BR-RJ;2016-03-18 23:27:56
96632;N;;2016-11-23 11:16:34
38642;N;BR-SP;2013-03-12 19:33:20
246480;N;BR-RJ;2021-06-16 17:47:39
254176;N;;2021-09-15 03:03:45
153011;N;BR-MT;2018-12-04 19:04:12
34891;N;BR-GO;2012-10-11 15:21:25
198862;N;BR-SP;2020-05-05 07:28:31
